id_presupuesto,plazo_ejecucion,fecha_presupuesto,fecha_validez,fecha_actualizacion,fecha_creacion,fecha_vencimiento,importe_presupuestado,total_sin_impuestos,total_con_impuestos,id_licitacion,beneficios_esperados,metodos_pago,moneda,porcentaje_descuento_acumulado,canal_entrada,cliente,comentarios,complejidad_general,dias_negociacion,estado_presupuesto,metodo_contacto,motivo_rechazo,numero_items,rating_comercial,responsable_comercial,sector_industria,segmento_cliente,categoria_licitada,aceptado,importe_presupuestado_media,importe_presupuestado_medio_segmento,importe_presupuestado_std,probabilidad_cierre_estimada,costo_total_personal,costo_total_maquinaria,costo_total_materiales,costo_total_imprevistos,costo_total,n_dias_planificados,dias_ejecucion_real,desviacion_coste,desviacion_duracion
PR1574,99,2019-07-26,2019-08-25,2019-07-25,2019-07-22,2019-08-30,832400.6200357366,832400.6200357366,1007204.7502432412,LIPR1574,112506.14239565763,Progresivo,EUR,4.04027381059985,Telefónico,Consorcio Municipal de Agua de Toledo,Another without make house born.,1,5,Aceptado,Teléfono,0,9,1,Pedro Sánchez,Agua Potable,Privado,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,52.53535904323742,50336.00000000001,196758.94901132854,405017.6444896618,6791.367194312301,658903.9606953026,98,12,-286002.8017360916,86
PR1114,80,2019-07-28,2019-08-27,2019-08-04,2019-07-25,2019-09-01,581931.0666335139,581931.0666335139,704136.5906265518,LIPR1114,68600.17080711783,Progresivo,EUR,0.1853353243527955,Digital,Ayuntamiento de Calatayud,Everyone popular more only us where book sing.,1,5,Aceptado,Email,0,8,1,Juan Pérez,Agua Potable,Público,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,52.864660236642095,28160.000000000004,141266.54640491406,241502.5640472183,8376.078647025875,419305.1890991582,78,9,-231226.0483414735,69
PR1328,93,2019-07-30,2019-08-29,2019-08-05,2019-07-27,2019-09-04,490945.7225195852,490945.7225195852,594044.3242486981,LIPR1328,77525.70217497493,Pagaré,EUR,3.467240592312565,Telefónico,Gobierno Local de Barcelona - Obras y Conservación,Nothing part wide whom account.,1,6,Rechazado,Teléfono,Incompatibilidad técnica,12,3,José García,Impermeabilización,Público,Otros,False,549701.8787000739,550788.432302039,31760.19086053934,76.74713602734994,44044.00000000001,234697.2210591578,232393.18323021356,16067.64450904552,527202.0487984169,97,12,-41269.37589614329,85
PR931,31,2019-08-01,2019-08-31,2019-08-02,2019-07-28,2019-09-02,116577.04813364048,116577.04813364048,141058.228241705,LIPR931,9326.16385069124,Retención,EUR,20.307063136443524,Presencial,Departamento de Agricultura y Desarrollo Rural de Andalucía,Visit next above white billion present.,3,20,Aceptado,Presencial,0,9,5,Ana Martínez,Riego,Privado,Automático,True,114631.91025091078,114371.40757955068,4425.440904820535,78.95024317778844,11856.0,58231.37197519289,72666.92629864045,13067.178925614024,155821.47719944737,27,5,29918.26521511565,22
PR784,88,2019-08-03,2019-09-02,2019-08-02,2019-08-01,2019-09-12,682129.1226106266,682129.1226106266,825376.2383588582,LIPR784,80985.81961498232,Anticipado,EUR,4.562299277850158,Digital,Administración Local de Oropesa,Then bed chair red natural process own right instead yard power.,1,7,Aceptado,Redes Sociales,0,8,4,María López,Agua Potable,Privado,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,71.97707265793589,47476.00000000001,114992.16726227979,297309.39328427764,18562.96520030106,478340.5257468585,89,14,-284774.4164787504,75
PR469,82,2019-08-06,2019-09-05,2019-08-07,2019-08-01,2019-09-12,530153.4091178704,530153.4091178704,641485.6250326232,LIPR469,85691.86014139894,Anticipado,EUR,9.39272573948826,Presencial,Instituto Municipal de Conservación y Mantenimiento,On mother set month physical ready.,2,11,Aceptado,Presencial,0,9,3,José García,Impermeabilización,Privado,Otros,True,549701.8787000739,550788.432302039,31760.19086053934,69.63745888811009,41184.0,88683.44149960783,287690.7359992148,20629.756326964485,438187.9338257871,87,11,-177657.33543348222,76
PR226,33,2019-08-07,2019-09-06,2019-08-07,2019-08-06,2019-09-11,240159.8820794606,240159.8820794606,290593.45731614734,LIPR226,35661.439000293736,Progresivo,EUR,6.620042804929616,Digital,Empresa Pública de Abastecimiento de Agua,Accept catch name air raise factor finish rest second.,1,5,Aceptado,Email,0,5,4,María López,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,75.56385309623761,18480.000000000004,105772.36237130762,128970.2093839278,0.0,253222.57175523543,31,9,-22598.749324518903,22
PR416,164,2019-08-08,2019-09-07,2019-08-04,2019-08-03,2019-09-11,1245910.99268783,1245910.99268783,1507552.3011522742,LIPR416,182609.04932884447,Factoring,EUR,4.200378879775543,Digital,Empresa Pública de Abastecimiento de Agua,Quality sing affect case work commercial exist another heart board.,1,5,Aceptado,Email,0,12,3,José García,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,63.1126690261672,83160.00000000001,427070.87437264767,598480.3994283754,26555.816477666474,1135267.0902786895,192,18,-293252.95173798496,174
PR433,55,2019-08-08,2019-09-07,2019-08-15,2019-08-06,2019-09-13,367595.9270724386,367595.9270724386,444791.0717576508,LIPR433,46446.30382152399,Confirming,EUR,8.64966417739316,Digital,Empresa Pública de Abastecimiento de Agua,Site stand general speak.,1,7,Aceptado,Email,0,7,3,María López,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,69.16636977169523,25960.000000000007,168423.15325977543,167386.925912658,10915.026881840373,372685.10605427384,54,10,-41357.12483968873,44
PR1245,282,2019-08-10,2019-09-09,2019-08-12,2019-08-05,2019-09-19,1258026.6143851895,1258026.6143851895,1522212.2034060794,LIPR1245,137502.87711772954,Anticipado,EUR,9.698264159416008,Digital,Empresa Pública de Abastecimiento de Agua,List two technology head cup break customer leader.,2,10,Aceptado,Email,0,11,5,Ana Martínez,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,79.61105754625106,259584.0,1028277.5064967358,710005.5881109699,75262.70283276832,2073129.797440474,328,33,677600.3059375549,295
PR413,25,2019-08-10,2019-09-09,2019-08-11,2019-08-08,2019-09-19,85393.12390473782,85393.12390473782,103325.67992473276,LIPR413,6924.760444508954,Contado,EUR,17.714503047770684,Presencial,Gobierno Regional de Extremadura - Oficina de Riego,Cost hit first bring.,3,18,Aceptado,Presencial,0,5,2,María López,Riego,Público,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,46.65511318567204,18720.0,101673.66067053673,40390.17151678711,7900.366146794726,168684.19833411856,25,9,76366.31398487178,16
PR1441,144,2019-08-13,2019-09-12,2019-08-15,2019-08-11,2019-09-16,555596.7790297646,555596.7790297646,672272.1026260151,LIPR1441,84326.23265134718,Retención,EUR,9.982590981985174,Presencial,Gobierno Local de Barcelona - Obras y Conservación,Attorney example address consumer have there teacher hotel phone.,3,13,Rechazado,Presencial,Plazo insuficiente,10,2,Juan Pérez,Impermeabilización,Público,Otros,False,549701.8787000739,550788.432302039,31760.19086053934,53.20940048522787,40404.0,249535.13478051167,274077.1005592392,45063.037258864795,609079.2725986158,159,14,-30843.739082495915,145
PR546,110,2019-08-14,2019-09-13,2019-08-17,2019-08-09,2019-09-22,753698.1491103471,753698.1491103471,911974.76042352,LIPR546,78134.77687790336,Cheque,EUR,7.418266663458645,Digital,Ayuntamiento de Calatayud,Career likely often participant hot support bag.,1,6,Aceptado,Email,0,11,5,Pedro Sánchez,Agua Potable,Público,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,86.9342562461685,56628.0,133910.32205241668,378430.2103490829,23118.304320744253,592086.8367222438,108,11,-239746.08926600672,97
PR662,102,2019-08-14,2019-09-13,2019-08-13,2019-08-12,2019-09-15,768178.3845444509,768178.3845444509,929495.8452987856,LIPR662,90421.58412260674,Transferencia,EUR,10.71236879497815,Digital,Ayuntamiento de Calatayud,Term shake south cost reduce space.,2,13,Aceptado,Email,0,13,3,José García,Agua Potable,Público,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,55.64700592570474,38400.0,180663.2436913771,422562.5535931281,30545.770222416504,672171.5675069216,90,9,-186428.40116013604,81
PR1009,19,2019-08-14,2019-09-13,2019-08-16,2019-08-09,2019-09-20,73463.57476556473,73463.57476556473,88890.92546633331,LIPR1009,12381.491741207274,Progresivo,EUR,3.390058050196682,Digital,Concesionaria de Infraestructuras de Impermeabilización,Week accept program can surface question.,1,6,Aceptado,Redes Sociales,0,3,2,José García,Impermeabilización,Privado,Balsa,True,112680.626365045,112414.45855403256,26903.983575959217,63.41713048034291,5544.0,40698.05096419939,43708.81230373148,0.0,89950.86326793086,16,9,4105.796761158863,7
PR29,330,2019-08-17,2019-09-16,2019-08-18,2019-08-13,2019-09-19,1203174.3610296429,1203174.3610296429,1455840.976845868,LIPR29,166917.64223366286,Pagaré,EUR,24.47424945103864,Presencial,Empresa Pública de Abastecimiento de Agua,Save important century can personal marriage think cup democratic property reach.,3,29,Aceptado,Presencial,0,10,3,Pedro Sánchez,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,48.55037699085359,282048.0,1059069.1842953467,550296.2328743293,37417.02158281843,1928830.4387524945,369,36,558738.4354891888,333
PR1259,21,2019-08-17,2019-09-16,2019-08-20,2019-08-13,2019-09-20,225986.0513842714,225986.0513842714,273443.1221749684,LIPR1259,31604.83791791517,Contado,EUR,1.7201130075001636,Telefónico,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Dream simply modern night enough the watch present until.,2,6,Aceptado,Teléfono,0,5,5,Juan Pérez,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,78.16528726868594,12480.0,70771.97657619297,114084.41007385039,13410.266345064045,210746.6529951074,20,7,-46844.236307079176,13
PR431,7,2019-08-17,2019-09-16,2019-08-21,2019-08-12,2019-09-18,28686.14816921205,28686.14816921205,34710.23928474658,LIPR431,2675.159564471803,Retención,EUR,2.981383413232403,Telefónico,Cooperativa Agraria de Riego y Desarrollo,Military sister billion must gas.,2,7,Aceptado,Teléfono,0,6,5,Ana Martínez,Riego,Privado,Agrícola,True,45438.9552001467,44794.86798307713,9456.09302304823,80.4286921847792,2016.0,9512.180481764753,13308.838637563285,883.7795605168349,25720.798679844873,6,2,-5640.509053838981,4
PR1426,98,2019-08-20,2019-09-19,2019-08-23,2019-08-19,2019-09-21,893484.7675276359,893484.7675276359,1081116.5687084394,LIPR1426,94563.40233470348,Transferencia,EUR,1.385241857972651,Digital,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Property majority our summer all amount.,1,4,Aceptado,Email,0,8,2,José García,Agua Potable,Público,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,52.96695753841084,35200.0,177174.92904158658,360312.26699734054,0.0,572687.1960389271,94,12,-415360.9738234123,82
PR1595,25,2019-08-22,2019-09-21,2019-08-24,2019-08-19,2019-10-01,222164.15534747543,222164.15534747543,268818.62797044526,LIPR1595,27634.736578673805,Pagaré,EUR,5.906282708630045,Telefónico,Empresa Pública de Abastecimiento de Agua,Soon election project view sit subject card audience.,2,8,Aceptado,Teléfono,0,4,5,Pedro Sánchez,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,80.43996771119039,12960.0,74361.35299422407,90652.6653647969,0.0,177974.018359021,23,8,-71824.87356712825,15
PR108,344,2019-08-22,2019-09-21,2019-08-25,2019-08-17,2019-09-23,1192284.9054129457,1192284.9054129457,1442664.735549664,LIPR108,151222.51138934403,Cheque,EUR,6.543110503574332,Presencial,Ayuntamiento de Calatayud,Past see talk just painting include training cell.,3,13,Aceptado,Presencial,0,11,2,Pedro Sánchez,Agua Potable,Público,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,52.26592493164097,336960.0,1230142.0651090608,566215.5367112632,164439.68670380453,2297757.288524128,395,39,954249.8717218384,356
PR1412,167,2019-08-22,2019-09-21,2019-08-22,2019-08-17,2019-09-30,1183551.6351979314,1183551.6351979314,1432097.478589497,LIPR1412,169707.42244881784,Contado,EUR,4.690301668192978,Presencial,Administración Local de Oropesa,Stuff near seven course memory score industry whatever.,1,7,Aceptado,Presencial,0,10,5,Ana Martínez,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,86.66922336036747,121792.00000000001,518931.87371799105,518636.1900264344,85895.28978982172,1245255.353534247,187,19,-108003.70411250225,168
PR1440,288,2019-08-23,2019-09-22,2019-08-29,2019-08-22,2019-09-29,1168787.7714678254,1168787.7714678254,1414233.2034760688,LIPR1440,124001.24118795752,Anticipado,EUR,5.1442017354267335,Digital,Empresa Pública de Abastecimiento de Agua,Strong should after likely region.,2,11,Aceptado,Redes Sociales,0,12,4,Juan Pérez,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,75.61258247480832,164160.0,729298.9693663965,587329.8462916092,80964.53412241934,1561753.349780425,335,31,268964.33712464204,304
PR1121,22,2019-08-25,2019-09-24,2019-08-31,2019-08-23,2019-09-30,91191.446906196,91191.446906196,110341.65075649715,LIPR1121,11281.88300082174,Progresivo,EUR,3.498520477789682,Presencial,Comunidad de Regantes de la Costa Tropical,Democratic add yourself successful respond rock.,1,4,Aceptado,Presencial,0,6,3,José García,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,83.31941411782773,16016.000000000002,86322.61147976328,40098.9193935502,5889.679365164777,148327.21023847826,23,6,45853.880331460525,17
PR64,20,2019-08-25,2019-09-24,2019-08-29,2019-08-22,2019-10-01,83212.13651966894,83212.13651966894,100686.6851887994,LIPR64,7115.999499999318,Factoring,EUR,12.05884064513239,Digital,Cooperativa Agraria de Riego y Desarrollo,Can during agree also prepare at industry begin.,2,15,Aceptado,Email,0,6,5,María López,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,73.9476790087156,14352.0,70058.3527581638,45756.1068556454,0.0,130166.4596138092,18,5,39838.32359414094,13
PR831,130,2019-08-25,2019-09-24,2019-08-31,2019-08-24,2019-09-30,809937.0388811219,809937.0388811219,980023.8170461574,LIPR831,91236.04276056944,Progresivo,EUR,4.531690825882932,Presencial,Administración Local de Oropesa,Shoulder ten represent rule itself race.,1,5,Aceptado,Presencial,0,12,1,Pedro Sánchez,Agua Potable,Privado,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,56.68071571018229,54340.0,209497.93075848228,389168.72595180443,13373.55918577763,666380.2158960643,118,9,-234792.86574562703,109
PR895,28,2019-08-25,2019-09-24,2019-08-30,2019-08-24,2019-09-30,226446.97328540395,226446.97328540395,274000.8376753388,LIPR895,26745.02569157827,Confirming,EUR,5.776266570751069,Telefónico,Ayuntamiento de Calatayud,About democratic continue employee many detail.,2,11,Aceptado,Teléfono,0,6,3,Juan Pérez,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,63.04942750157613,17280.0,89334.23934922929,143025.12551453046,4625.550175102088,254264.91503886183,25,6,1072.9160618796122,19
PR267,28,2019-08-26,2019-09-25,2019-09-02,2019-08-24,2019-10-01,285621.68897221587,285621.68897221587,345602.2436563812,LIPR267,32787.76267863686,Anticipado,EUR,4.266759391273368,Digital,Administración Local de Oropesa,Way return old church minute sound memory.,1,4,Aceptado,Email,0,4,5,Pedro Sánchez,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,81.96603194119798,13640.000000000002,86382.30658715578,166957.59564574523,0.0,266979.902232901,27,10,-51429.549417951705,17
PR234,40,2019-08-27,2019-09-26,2019-09-02,2019-08-23,2019-10-03,317099.92468236043,317099.92468236043,383690.9088656561,LIPR234,33884.10578728101,Factoring,EUR,0.998395667411943,Telefónico,Consorcio Municipal de Agua de Toledo,Two future game compare best space land top inside tax.,1,5,Aceptado,Teléfono,0,6,4,Pedro Sánchez,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,74.88068782807073,16280.0,101113.38062629623,140355.87963295518,14210.891833534964,271960.1520927864,36,8,-79023.87837685505,28
PR1523,28,2019-08-27,2019-09-26,2019-09-01,2019-08-22,2019-10-03,270801.0423435826,270801.0423435826,327669.261235735,LIPR1523,36147.03663287597,Pagaré,EUR,2.273207832078373,Digital,Empresa Pública de Abastecimiento de Agua,Per relationship detail page table save art season player vote.,1,4,Aceptado,Redes Sociales,0,5,4,Ana Martínez,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,80.49411185910868,16368.000000000004,93712.9855214403,140496.16728338937,8625.783494514988,259202.93629934464,26,9,-47745.14267711394,17
PR1577,35,2019-09-01,2019-10-01,2019-09-01,2019-08-29,2019-10-10,314487.6639573032,314487.6639573032,380530.07338833687,LIPR1577,45274.94896793177,Anticipado,EUR,4.535820575944509,Digital,Ayuntamiento de Calatayud,Language reduce public writer yourself back man friend.,1,3,Rechazado,Email,0,7,2,José García,Agua Potable,Público,Tratamiento,False,289905.4361511126,288434.093631625,70548.1804548662,52.5053584183963,18040.0,114066.6701087715,147427.04712375207,0.0,279533.71723252354,34,7,-80228.89569271143,27
PR752,33,2019-09-02,2019-10-02,2019-09-07,2019-09-01,2019-10-05,163653.34015306403,163653.34015306403,198020.54158520745,LIPR752,23422.89734269651,Cheque,EUR,7.821727887394754,Digital,Empresa Mixta de Mantenimiento Urbano,Audience myself write whether through.,2,7,Aceptado,Email,0,8,3,José García,Impermeabilización,Privado,Balsa,True,112680.626365045,112414.45855403256,26903.983575959217,64.75814083169072,12480.0,35248.499778613,80195.46980182866,6242.614652306273,134166.58423274793,25,8,-52909.6532630126,17
PR833,77,2019-09-05,2019-10-05,2019-09-05,2019-09-02,2019-10-09,709027.0691491622,709027.0691491622,857922.7536704862,LIPR833,85073.7504959101,Pagaré,EUR,4.595746143436484,Digital,Administración Local de Oropesa,Up top record live energy maintain individual teach.,1,4,Aceptado,Email,0,5,5,María López,Agua Potable,Privado,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,84.63078349303429,40612.0,95884.09948083892,341148.90299615497,37523.42803102707,515168.430508021,77,16,-278932.3891370513,61
